reactants	product	scaffold	split
CCOC(=O)C=Cc1cn(CC(=O)N(C)CCc2ccccc2)c2ccc(OCc3ccccc3)cc12	CCOC(=O)CCc1cn(CC(=O)N(C)CCc2ccccc2)c2ccc(OCc3ccccc3)cc12	O=C(Cn1ccc2cc(OCc3ccccc3)ccc21)NCCc1ccccc1	dev
CC(C)(C)N1CC=C(c2cc(-c3ccc(F)cc3)c3ccc(=O)n(-c4c(Cl)cccc4Cl)c3c2)CC1	CC(C)(C)N1CCC(c2cc(-c3ccc(F)cc3)c3ccc(=O)n(-c4c(Cl)cccc4Cl)c3c2)CC1	O=c1ccc2c(-c3ccccc3)cc(C3CCNCC3)cc2n1-c1ccccc1	validation
Cc1ccc(C#CCO)cc1Cl	Cc1ccc(CCCO)cc1Cl	c1ccccc1	validation
CCCCN(C)C(N)=C(C#N)C(N)=S	CCCCN(C)c1nsc(N)c1C#N	c1cnsc1	dev
CCCCOC(=O)CCC#Cc1ccc2c(n1)NCCO2	CCCCOC(=O)CCCCc1ccc2c(n1)NCCO2	c1cnc2c(c1)OCCN2	dev
CCOC(=O)C=C1CC2CCCC(C1)N2C(=O)OC(C)(C)C	CCOC(=O)CC1CC2CCCC(C1)N2C(=O)OC(C)(C)C	C1CC2CCCC(C1)N2	dev
Cc1ccc(S(=O)(=O)n2cc(/C=C/c3cccnc3)c3ccccc32)cc1	Cc1ccc(S(=O)(=O)n2cc(CCc3cccnc3)c3ccccc32)cc1	O=S(=O)(c1ccccc1)n1cc(CCc2cccnc2)c2ccccc21	holdout
O=C(O)C=CCCCc1cccc2cncn12	O=C(O)CCCCCc1cccc2cncn12	c1ccn2cncc2c1	validation
C=Cc1cnc2ccc(Cc3nnc4ccc(C)nn34)cc2c1	CCc1cnc2ccc(Cc3nnc4ccc(C)nn34)cc2c1	c1cnc2ccc(Cc3nnc4cccnn34)cc2c1	dev
O=C(C=Cc1cccc(F)c1)c1cnc2ccc(N3CCC[C@@H]3c3cccc(F)c3)nn12	O=C(CCc1cccc(F)c1)c1cnc2ccc(N3CCC[C@@H]3c3cccc(F)c3)nn12	O=C(CCc1ccccc1)c1cnc2ccc(N3CCC[C@@H]3c3ccccc3)nn12	holdout
O=S(=O)(c1ccc(F)cc1)c1ccc(/C=C/c2ccc(F)cc2)nc1	O=S(=O)(c1ccc(F)cc1)c1ccc(CCc2ccc(F)cc2)nc1	O=S(=O)(c1ccccc1)c1ccc(CCc2ccccc2)nc1	dev
NCCC=Cc1ccc(-c2ccccc2)cc1	NCCCCc1ccc(-c2ccccc2)cc1	c1ccc(-c2ccccc2)cc1	dev
C=C(C)CC(O)c1c(Cl)ccc(F)c1Cl	CC(C)CC(O)c1c(Cl)ccc(F)c1Cl	c1ccccc1	validation
C=Cc1ccc(NC2=CC3=NCN(C)C3=CC2(F)C(=O)OC)c(F)c1	CCc1ccc(NC2=CC3=NCN(C)C3=CC2(F)C(=O)OC)c(F)c1	C1=C(Nc2ccccc2)CC=C2NCN=C12	dev
CC(C)=CCC(C)C=O	CC(C)CCC(C)C=O	CC(C)CCC(C)C=O	dev
O=C(NCc1ccc(C#CCCCOc2ccc(F)cc2)cc1)C(F)(F)F	O=C(NCc1ccc(CCCCCOc2ccc(F)cc2)cc1)C(F)(F)F	c1ccc(CCCCCOc2ccccc2)cc1	holdout
CNc1ncnc2c1ncn2/C=C/c1cc(NC(=O)c2cccc(C(F)(F)F)c2)ccc1C	CNc1ncnc2c1ncn2CCc1cc(NC(=O)c2cccc(C(F)(F)F)c2)ccc1C	O=C(Nc1cccc(CCn2cnc3cncnc32)c1)c1ccccc1	dev
CN(C)CCC(Oc1ccccc1)c1ccc(C#CCCN2CCCCC2)cc1	CN(C)CCC(Oc1ccccc1)c1ccc(CCCCN2CCCCC2)cc1	c1ccc(OCc2ccc(CCCCN3CCCCC3)cc2)cc1	holdout
CC(C)CC1C=C(C(=O)O)C1	CC(C)CC1CC(C(=O)O)C1	C1CCC1	dev
O=C(O)/C(=C\c1cccc(C(F)(F)F)c1)c1ccc(C(F)(F)F)cc1	O=C(O)C(Cc1cccc(C(F)(F)F)c1)c1ccc(C(F)(F)F)cc1	c1ccc(CCc2ccccc2)cc1	validation
CC(C)(C)OC(=O)N1CCC(COC2CC=C(c3ccc(S(C)(=O)=O)cc3)CC2)CC1	CC(C)(C)OC(=O)N1CCC(COC2CCC(c3ccc(S(C)(=O)=O)cc3)CC2)CC1	c1ccc(C2CCC(OCC3CCNCC3)CC2)cc1	validation
CN(C)CCCn1ncc2cc(/C=C/c3ccc(O)cc3)ccc2c1=O	CN(C)CCCn1ncc2cc(CCc3ccc(O)cc3)ccc2c1=O	O=c1[nH]ncc2cc(CCc3ccccc3)ccc12	dev
CN(C)C1C=Cc2ccccc2CC1	CN(C)C1CCc2ccccc2CC1	c1ccc2c(c1)CCCCC2	holdout
CCCCCCC[N+]12CCC(CC1)C(=CCc1ccc(Cl)cc1)C2	CCCCCCC[N+]12CCC(CC1)C(CCc1ccc(Cl)cc1)C2	c1ccc(CCC2C[NH+]3CCC2CC3)cc1	dev
Cc1n[nH]c(C=Cc2ccccc2)c1-c1ccncc1	Cc1n[nH]c(CCc2ccccc2)c1-c1ccncc1	c1ccc(CCc2[nH]ncc2-c2ccncc2)cc1	holdout
CC(C)(C)CC1C=C(C(=O)O)C1	CC(C)(C)CC1CC(C(=O)O)C1	C1CCC1	dev
COc1ccc(-c2ccc(/C=C/[C@@H]3O[C@H]4OC(C)(C)O[C@H]4[C@H]3CCn3nnc4ccccc4c3=O)cc2)cc1	COc1ccc(-c2ccc(CC[C@@H]3O[C@H]4OC(C)(C)O[C@H]4[C@H]3CCn3nnc4ccccc4c3=O)cc2)cc1	O=c1c2ccccc2nnn1CC[C@@H]1[C@@H]2OCO[C@@H]2O[C@H]1CCc1ccc(-c2ccccc2)cc1	holdout
CC1(C)CC=CC(=O)C1Cc1ccc([N+](=O)[O-])cc1	CC1(C)CCCC(=O)C1Cc1ccc([N+](=O)[O-])cc1	O=C1CCCCC1Cc1ccccc1	holdout
CCOC(=O)C(=CNCCF)C(=O)c1cc(F)c(F)c(F)c1F	CCOC(=O)c1cn(CCF)c2c(F)c(F)c(F)cc2c1=O	O=c1cc[nH]c2ccccc12	dev
CC(C)(C)OC(=O)N1CC=C(c2c[nH]c3ccc(Nc4ncc(Br)c(NCc5ccc(C(F)(F)F)cc5)n4)cc23)CC1	O=C(O)C(F)(F)F	O=C(O)C(F)(F)F	dev
O=C1OCCC=CCCOC(=O)[C@H]2CCCN2C(=O)CCCCC(=O)N2CCC[C@H]12	O=C1OCCCCCCOC(=O)[C@H]2CCCN2C(=O)CCCCC(=O)N2CCC[C@H]12	O=C1OCCCCCCOC(=O)[C@H]2CCCN2C(=O)CCCCC(=O)N2CCC[C@H]12	dev
C[C@H]1[C@@H](C/C=C/c2ccc(Cl)cc2)C(=O)N1OC1CCCCO1	C[C@H]1[C@@H](CCCc2ccc(Cl)cc2)C(=O)N1OC1CCCCO1	O=C1[C@H](CCCc2ccccc2)CN1OC1CCCCO1	dev
CC(C)=Cc1c(C)cccc1C(=O)NC1(C(=O)O)Cc2ccccc2C1	Cc1cccc(C(=O)NC2(C(=O)O)Cc3ccccc3C2)c1CC(C)C	O=C(NC1Cc2ccccc2C1)c1ccccc1	validation
CCOC(=O)N1C=Cc2cccnc2C1c1ccc(F)cc1	CCOC(=O)N1CCc2cccnc2C1c1ccc(F)cc1	c1ccc(C2NCCc3cccnc32)cc1	holdout
COC(=O)[C@@H](NC(=O)c1ccc(C#C/C=C/CC(O)CO)cc1)C(C)(C)NC(=O)OC(C)(C)C	O=C(O)C(F)(F)F	O=C(O)C(F)(F)F	dev
CC(C)(C)NC(=O)C1=CC[C@H]2[C@@H]3CCc4cc(OS(N)(=O)=O)ccc4[C@H]3CC[C@]12C	CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CCc4cc(OS(N)(=O)=O)ccc4[C@H]3CC[C@]12C	c1ccc2c(c1)CC[C@@H]1[C@@H]2CCC2CCC[C@H]21	validation
OCc1cccc(C2=CCOCC2)c1	OCc1cccc(C2CCOCC2)c1	c1ccc(C2CCOCC2)cc1	holdout
C=CC1(C2(C)OCCO2)CC1	CCC1(C2(C)OCCO2)CC1	C1COC(C2CC2)O1	holdout
C=C(C)c1nsc(-c2ccc(C)cc2F)c1C#N	Cc1ccc(-c2snc(C(C)C)c2C#N)c(F)c1	c1ccc(-c2ccns2)cc1	validation
CC(C)OC(=O)CCCCCCN1C(=O)CC[C@@H]1/C=C/[C@@H](O)C(F)(F)c1ccccc1	CC(C)OC(=O)CCCCCCN1C(=O)CC[C@@H]1CC[C@@H](O)C(F)(F)c1ccccc1	O=C1CC[C@H](CCCCc2ccccc2)N1	dev
CC(=Cc1ccccc1)C(=O)O	CC(Cc1ccccc1)C(=O)O	c1ccccc1	validation
CC(C)(C)OC(=O)N1CCC(O)(C#Cc2ccc(F)c(C#N)c2)CC1	CC(C)(C)OC(=O)N1CCC(O)(CCc2ccc(F)c(C#N)c2)CC1	c1ccc(CCC2CCNCC2)cc1	dev
CCOC(=O)C1CC=C(c2ncc(-c3cn4c(Cc5ccccc5OC(F)F)c(C)nc4cc3F)cn2)CC1	CCOC(=O)C1CCC(c2ncc(-c3cn4c(Cc5ccccc5OC(F)F)c(C)nc4cc3F)cn2)CC1	c1ccc(Cc2cnc3ccc(-c4cnc(C5CCCCC5)nc4)cn23)cc1	holdout
CC(C)(C)OC(=O)N1CC=C(c2c(CO)nc3c(N4CCOCC4)ccnn23)CC1	CC(C)(C)OC(=O)N1CCC(c2c(CO)nc3c(N4CCOCC4)ccnn23)CC1	c1cc(N2CCOCC2)c2ncc(C3CCNCC3)n2n1	validation
CN(c1cc2c(cn1)ncn2C)c1ccc(C2=CCN(C(=O)OC(C)(C)C)CC2)cc1OC(F)F	CN(c1cc2c(cn1)ncn2C)c1ccc(C2CCN(C(=O)OC(C)(C)C)CC2)cc1OC(F)F	c1nc2cnc(Nc3ccc(C4CCNCC4)cc3)cc2[nH]1	holdout
CCOC(=O)C1=C(NCCC(C)C)CCC1	CCOC(=O)[C@@H]1CCC[C@@H]1NCCC(C)C	C1CCCC1	validation
C=CCN1c2ccc3nc(OC(C)C)cc(C(F)(F)F)c3c2OC[C@H]1CC	CCCN1c2ccc3nc(OC(C)C)cc(C(F)(F)F)c3c2OC[C@H]1CC	c1cnc2ccc3c(c2c1)OCCN3	dev
C=CCCC(=O)N[C@@H](COC(=O)[C@@H](CC=C)NC(=O)OC(C)(C)C)c1ccc(F)cc1	CC(C)(C)OC(=O)N[C@@H]1CC=CCCC(=O)N[C@H](c2ccc(F)cc2)COC1=O	O=C1CCC=CCCC(=O)OC[C@@H](c2ccccc2)N1	holdout
CC(C)CC(C(=O)NN1C(=O)NC2(CCCCC2)C1=O)[C@H](CC=Cc1ccccc1)C(=O)NOC1CCCCO1	CC(C)C[C@@H](C(=O)NN1C(=O)NC2(CCCCC2)C1=O)[C@H](CCCc1ccccc1)C(=O)NOC1CCCCO1	O=C(C[C@H](CCCc1ccccc1)C(=O)NOC1CCCCO1)NN1C(=O)NC2(CCCCC2)C1=O	dev
Cn1c(=O)c2c(-c3cccc(F)c3)n3c(c2n(C)c1=O)C(c1nc(Cl)cs1)=CC(CO)C3	Cn1c(=O)c2c(-c3cccc(F)c3)n3c(c2n(C)c1=O)C(c1nc(Cl)cs1)CC(CO)C3	O=c1[nH]c(=O)c2c(-c3ccccc3)n3c(c2[nH]1)C(c1nccs1)CCC3	dev
COc1ccc(CNc2nc3ccc(-c4ncccc4C)cc3cc2/C=C(\C)C(=O)NCCC(C)(C)C)cc1	COc1ccc(CNc2nc3ccc(-c4ncccc4C)cc3cc2CC(C)C(=O)NCCC(C)(C)C)cc1	c1ccc(CNc2ccc3cc(-c4ccccn4)ccc3n2)cc1	dev
O=C(N1CCCc2ccccc21)N1C2C=C(c3cccnc3)CC1CC2	O=C(N1CCCc2ccccc21)N1C2CCC1CC(c1cccnc1)C2	O=C(N1CCCc2ccccc21)N1C2CCC1CC(c1cccnc1)C2	dev
Cc1c(C2=CCC(Cc3ccccc3)(N(C)C)CC2)[nH]c2ccc(OC(F)(F)F)cc12	Cc1c(C2CCC(Cc3ccccc3)(N(C)C)CC2)[nH]c2ccc(OC(F)(F)F)cc12	c1ccc(CC2CCC(c3cc4ccccc4[nH]3)CC2)cc1	dev
CCOC(=O)c1cc2c(C=Cc3ccccc3)nc(N)nc2s1	CCOC(=O)c1cc2c(CCc3ccccc3)nc(N)nc2s1	c1ccc(CCc2ncnc3sccc23)cc1	validation
C=C1c2ccccc2CC(=O)Cc2ccccc21	CC1c2ccccc2CC(=O)Cc2ccccc21	O=C1Cc2ccccc2Cc2ccccc2C1	dev
CCOC(=O)C=C1CCSCC1	CCOC(=O)CC1CCSCC1	C1CCSCC1	dev
CCOC(=O)/C=C/c1nn(C2CCCCO2)c2cc(OCc3ccccc3)ccc12	CCOC(=O)CCc1nn(C2CCCCO2)c2cc(OCc3ccccc3)ccc12	c1ccc(COc2ccc3cnn(C4CCCCO4)c3c2)cc1	holdout
COC(=O)c1ccc(OC2C=CCCC2)cc1C(=O)OC	COC(=O)c1ccc(OC2CCCCC2)cc1C(=O)OC	c1ccc(OC2CCCCC2)cc1	holdout
COc1ccc(Cc2ncnn2-c2cc(C#Cc3ccc(C)cn3)nc(C)n2)cc1OC	COc1ccc(Cc2ncnn2-c2cc(CCc3ccc(C)cn3)nc(C)n2)cc1OC	c1ccc(Cc2ncnn2-c2cc(CCc3ccccn3)ncn2)cc1	validation
COc1ccc2c(c1OC)C(C)(C)N1CCc3cc4c(cc3C1=C2)OCO4	COc1ccc2c(c1OC)C(C)(C)N1CCc3cc4c(cc3C1C2)OCO4	c1ccc2c(c1)CC1c3cc4c(cc3CCN1C2)OCO4	dev
Cc1cc(C#CCN2CCN(C)CC2)cc2c1C(=O)N(Cc1ccc(OC(F)(F)F)cc1)C2	Cc1cc(CCCN2CCN(C)CC2)cc2c1C(=O)N(Cc1ccc(OC(F)(F)F)cc1)C2	O=C1c2ccc(CCCN3CCNCC3)cc2CN1Cc1ccccc1	dev
CCc1cc(C2CCN(C(=O)OC(C)(C)C)CC2)ccc1Nc1ncc(C(F)(F)F)c(C#Cc2ccccc2CC(=O)OC)n1	CCc1cc(C2CCN(C(=O)OC(C)(C)C)CC2)ccc1Nc1ncc(C(F)(F)F)c(CCc2ccccc2CC(=O)OC)n1	c1ccc(CCc2ccnc(Nc3ccc(C4CCNCC4)cc3)n2)cc1	dev
CC(C)(C)[Si](C)(C)OC1C=C(c2cnc(N)cn2)CCC1	CC(C)(C)[Si](C)(C)O[C@H]1CCC[C@@H](c2cnc(N)cn2)C1	c1cnc(C2CCCCC2)cn1	holdout
C#Cc1ccc2ccnc(Cc3ccc(CCCC)cc3)c2c1	CCCCc1ccc(Cc2nccc3ccc(CC)cc23)cc1	c1ccc(Cc2nccc3ccccc23)cc1	validation
O=c1cc(NCCC2CC=CCN2Cc2ccc(Cl)c(Cl)c2)[nH]c2ccccc12	O=c1cc(NCCC2CCCCN2Cc2ccc(Cl)c(Cl)c2)[nH]c2ccccc12	O=c1cc(NCCC2CCCCN2Cc2ccccc2)[nH]c2ccccc12	validation
COC(=O)c1cc(F)c(NS(=O)(=O)c2ccc(-c3cnc(C4=CCOCC4)nc3)cc2)cc1F	COC(=O)c1cc(F)c(NS(=O)(=O)c2ccc(-c3cnc(C4CCOCC4)nc3)cc2)cc1F	O=S(=O)(Nc1ccccc1)c1ccc(-c2cnc(C3CCOCC3)nc2)cc1	validation
O=C(O)C=Cc1ccc(F)cc1	O=C(O)CCc1ccc(F)cc1	c1ccccc1	validation
CC1=CC(=O)OC1c1ccc(OCCCBr)cc1	C[C@@H]1CC(=O)O[C@@H]1c1ccc(OCCCBr)cc1	O=C1CC[C@@H](c2ccccc2)O1	dev
C=Cc1cccc(S(=O)(=O)N2C[C@H](C)Oc3ncc(NC(=O)OC(C)(C)C)cc32)c1	CCc1cccc(S(=O)(=O)N2C[C@H](C)Oc3ncc(NC(=O)OC(C)(C)C)cc32)c1	O=S(=O)(c1ccccc1)N1CCOc2ncccc21	dev
CCOC(=O)C(=Cc1ccc(OC)c(C(=O)NCc2ccc(C(F)(F)F)cc2)c1)OC	CCOC(=O)C(Cc1ccc(OC)c(C(=O)NCc2ccc(C(F)(F)F)cc2)c1)OC	O=C(NCc1ccccc1)c1ccccc1	holdout
COC(=O)/C(=C\c1cc2ccnc(NC(c3ccccc3)(c3ccccc3)c3ccccc3)c2cc1OC(F)(F)F)N1CC[C@H](NC(=O)OC(C)(C)C)C1=O	COC(=O)[C@@H](Cc1cc2ccnc(NC(c3ccccc3)(c3ccccc3)c3ccccc3)c2cc1OC(F)(F)F)N1CC[C@H](NC(=O)OC(C)(C)C)C1=O	O=C1CCCN1CCc1ccc2c(NC(c3ccccc3)(c3ccccc3)c3ccccc3)nccc2c1	validation
CC(C)C1=CCC(c2ccc(Cl)c(Cl)c2)c2ccccc21	CC(C)C1CCC(c2ccc(Cl)c(Cl)c2)c2ccccc21	c1ccc(C2CCCc3ccccc32)cc1	holdout
C/C=C\c1ccc2c(c1)CCc1c(CC3CCCN(C(=O)OC(C)(C)C)C3=O)ncn1-2	CCCc1ccc2c(c1)CCc1c(CC3CCCN(C(=O)OC(C)(C)C)C3=O)ncn1-2	O=C1NCCCC1Cc1ncn2c1CCc1ccccc1-2	dev
Cn1cc(C(=O)NCc2ccc(Cl)cc2)c(=O)c2cc(C#CCCCO)oc21	Cn1cc(C(=O)NCc2ccc(Cl)cc2)c(=O)c2cc(CCCCCO)oc21	O=C(NCc1ccccc1)c1c[nH]c2occc2c1=O	validation
N/C(=C\C(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F	N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F	O=C(CCCc1ccccc1)N1CCn2cnnc2C1	holdout
C=CCCCO[C@](C)(C=C)COC(=O)c1ccccc1	C[C@]1(COC(=O)c2ccccc2)C=CCCCO1	O=C(OCC1C=CCCCO1)c1ccccc1	dev
N#Cc1cnn2c1NCC=C2c1cccc(F)c1	N#Cc1cnn2c1NCCC2c1cccc(F)c1	c1ccc(C2CCNc3ccnn32)cc1	dev
COC(=O)c1ccc(/C=C\CCCCCN(C)C)cc1	COC(=O)c1ccc(CCCCCCCN(C)C)cc1	c1ccccc1	validation
COc1cccc(C2=C(c3cn4c5c(cccc35)CCC4)C(=O)NC2=O)c1	COc1cccc([C@@H]2C(=O)NC(=O)[C@H]2c2cn3c4c(cccc24)CCC3)c1	O=C1NC(=O)[C@@H](c2cn3c4c(cccc24)CCC3)[C@@H]1c1ccccc1	validation
C=C(c1ccc(NCc2ccc(C(F)(F)F)cc2)nc1)c1c[nH]c2ncccc12	CC(c1ccc(NCc2ccc(C(F)(F)F)cc2)nc1)c1c[nH]c2ncccc12	c1ccc(CNc2ccc(Cc3c[nH]c4ncccc34)cn2)cc1	holdout
C=C(c1ccc(-c2ccnn2C)cc1)[C@](O)(Cn1cncn1)c1ccc(F)cc1F	C[C@@H](c1ccc(-c2ccnn2C)cc1)[C@](O)(Cn1cncn1)c1ccc(F)cc1F	c1ccc(C(Cc2ccc(-c3ccn[nH]3)cc2)Cn2cncn2)cc1	dev
Cc1c(C(OC(C)(C)C)C(=O)O)c(-c2ccc(Cl)cc2)c2ccccc2c1C#CCN(C)C	Cc1c(C(OC(C)(C)C)C(=O)O)c(-c2ccc(Cl)cc2)c2ccccc2c1CCCN(C)C	c1ccc(-c2cccc3ccccc23)cc1	dev
CN(C)C(=O)CCC#Cc1cccc(C(O)CCNC(=O)C(F)(F)F)c1	CN(C)C(=O)CCCCc1cccc(C(O)CCNC(=O)C(F)(F)F)c1	c1ccccc1	validation
COC(=O)/C=C/c1c(-c2ccccc2)n(C)c(=O)c2ccccc12	COC(=O)CCc1c(-c2ccccc2)n(C)c(=O)c2ccccc12	O=c1[nH]c(-c2ccccc2)cc2ccccc12	dev
CCCC1CCC(C2CCC(C=Cc3ccc(OCC)c(F)c3C(F)F)CC2)CC1	CCCC1CCC(C2CCC(CCc3ccc(OCC)c(F)c3C(F)F)CC2)CC1	c1ccc(CCC2CCC(C3CCCCC3)CC2)cc1	validation
CCCCCC1CC2C=CC(C2)C1=O	CCCCCC1CC2CCC(C2)C1=O	O=C1CCC2CCC1C2	validation
COC(=O)c1ncc2c(ccn2Cc2ccc(F)cc2)c1C#CCN(OC(=O)OC(C)(C)C)C(=O)OC(C)(C)C	COC(=O)c1ncc2c(ccn2Cc2ccc(F)cc2)c1CCCN(OC(=O)OC(C)(C)C)C(=O)OC(C)(C)C	c1ccc(Cn2ccc3ccncc32)cc1	holdout
CC(C)(C)NC(=O)c1ccc(C2=CCCn3cncc32)cc1	CC(C)(C)NC(=O)c1ccc(C2CCCn3cncc32)cc1	c1ccc(C2CCCn3cncc32)cc1	holdout
CCC1=C(c2cccc(F)c2)C(=O)N(c2ccc(Cl)c(C(F)(F)F)c2)C1	CCC1CN(c2ccc(Cl)c(C(F)(F)F)c2)C(=O)C1c1cccc(F)c1	O=C1C(c2ccccc2)CCN1c1ccccc1	dev
CCOC(=O)/C=C/c1cn(-c2ccccc2)nc1OCc1ccccc1	CCOC(=O)CCc1cn(-c2ccccc2)nc1OCc1ccccc1	c1ccc(COc2ccn(-c3ccccc3)n2)cc1	holdout
Oc1ccc(C2=CCCCC2)nc1	Oc1ccc(C2CCCCC2)nc1	c1ccc(C2CCCCC2)nc1	dev
COC(C)(C)C#Cc1ccc2c(c1)[C@]1(COC(N)=N1)c1cc(-c3cncnc3)ccc1O2	COC(C)(C)CCc1ccc2c(c1)[C@]1(COC(N)=N1)c1cc(-c3cncnc3)ccc1O2	C1=N[C@]2(CO1)c1ccccc1Oc1ccc(-c3cncnc3)cc12	dev
C=CCC(c1ccc(F)cc1)c1nc(Nc2ccc(-n3cnc(Cl)c3)c(OC)c2)nn1CC=C	COc1cc(Nc2nc3n(n2)CC=CCC3c2ccc(F)cc2)ccc1-n1cnc(Cl)c1	C1=CCn2nc(Nc3ccc(-n4ccnc4)cc3)nc2C(c2ccccc2)C1	dev
CCOC(=O)COc1cccc(C2CCCCC2=Cc2nc(-c3ccccc3)c(-c3ccccc3)o2)c1	CCOC(=O)COc1cccc(C2CCCCC2Cc2nc(-c3ccccc3)c(-c3ccccc3)o2)c1	c1ccc(-c2nc(CC3CCCCC3c3ccccc3)oc2-c2ccccc2)cc1	dev
CN1C2C=C(c3c[nH]c4cc(F)ccc34)CC1CC2	CN1C2CCC1CC(c1c[nH]c3cc(F)ccc13)C2	c1ccc2c(C3CC4CCC(C3)N4)c[nH]c2c1	dev
CC(C)(C)OC(=O)C=Cc1ccc(C(F)(F)F)nc1	CC(C)(C)OC(=O)CCc1ccc(C(F)(F)F)nc1	c1ccncc1	dev
COc1cc(-c2csc3c(/C=C/CO)cnc(N)c23)ccc1NC(=O)c1cc2ccccc2n1C	COc1cc(-c2csc3c(CCCO)cnc(N)c23)ccc1NC(=O)c1cc2ccccc2n1C	O=C(Nc1ccc(-c2csc3ccncc23)cc1)c1cc2ccccc2[nH]1	holdout
CCOC(=O)/C=C/c1ccc(C(F)(F)C(O)(Cn2cnnn2)c2ccc(F)cc2F)nc1	CCOC(=O)CCc1ccc(C(F)(F)C(O)(Cn2cnnn2)c2ccc(F)cc2F)nc1	c1ccc(C(Cc2ccccn2)Cn2cnnn2)cc1	holdout
C[SiH](C)OCC1=C(O)CC(C(C)(C)C)OC1=O	C[SiH](C)OCC1C(=O)OC(C(C)(C)C)CC1O	O=C1CCCCO1	dev
Cn1c2c(cc(C(=O)O)c1=O)CC=Cc1cc3c(ccn3C)cc1-2	Cn1c2c(cc(C(=O)O)c1=O)CCCc1cc3c(ccn3C)cc1-2	O=c1ccc2c([nH]1)-c1cc3cc[nH]c3cc1CCC2	dev
O=C1C=COC(COCc2ccccc2)C1	O=C1CCOC(COCc2ccccc2)C1	O=C1CCOC(COCc2ccccc2)C1	validation
O=C(O)/C(=C/c1cccs1)CC(=O)N1C[C@H]2CCCC[C@H]2C1	O=C(O)C(CC(=O)N1C[C@H]2CCCC[C@H]2C1)Cc1cccs1	O=C(CCCc1cccs1)N1C[C@H]2CCCC[C@H]2C1	dev
COC(=O)c1ccc(C=CC2CCOCC2)cc1	COC(=O)c1ccc(CCC2CCOCC2)cc1	c1ccc(CCC2CCOCC2)cc1	validation
CCOC(=O)C=Cc1cc(C(=O)Nc2cc(CCCCCCN3C(=O)c4ccccc4C3=O)c(OCCCCCCCN3C(=O)c4ccccc4C3=O)c(CCCCCCN3C(=O)c4ccccc4C3=O)c2)n(Cc2ccccc2)c1C#CC(O)(c1ccccc1)c1ccccc1	CCOC(=O)CCc1cc(C(=O)Nc2cc(CCCCCCN3C(=O)c4ccccc4C3=O)c(OCCCCCCCN3C(=O)c4ccccc4C3=O)c(CCCCCCN3C(=O)c4ccccc4C3=O)c2)n(Cc2ccccc2)c1C#CC(O)(c1ccccc1)c1ccccc1	O=C(Nc1cc(CCCCCCN2C(=O)c3ccccc3C2=O)c(OCCCCCCCN2C(=O)c3ccccc3C2=O)c(CCCCCCN2C(=O)c3ccccc3C2=O)c1)c1ccc(C#CC(c2ccccc2)c2ccccc2)n1Cc1ccccc1	validation
CCOC(=O)C(=CNc1ccc(F)cc1)C(=O)c1cc(F)c(F)cc1Cl	CCOC(=O)c1cn(-c2ccc(F)cc2)c2cc(F)c(F)cc2c1=O	O=c1ccn(-c2ccccc2)c2ccccc12	holdout
C=CCCC(O[Si](C(C)C)(C(C)C)C(C)C)c1ncccc1C=C	CC(C)[Si](OC1CCC=Cc2cccnc21)(C(C)C)C(C)C	C1=Cc2cccnc2CCC1	validation
C=C(c1cccnc1)c1c(C)[nH]c2ccccc12	Cc1[nH]c2ccccc2c1C(C)c1cccnc1	c1cncc(Cc2c[nH]c3ccccc23)c1	dev
C=Cc1ccc2c(c1Cl)CC[C@]1(C)CN(Cc3ccccc3)C[C@@H]21	CCc1ccc2c(c1Cl)CC[C@]1(C)CN(Cc3ccccc3)C[C@@H]21	c1ccc(CN2CC3CCc4ccccc4[C@@H]3C2)cc1	holdout
COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)O)C[C@H]5C=CCCCCC[C@H](NC(=O)OC(C)(C)C)C(=O)N4C3)cc(-c3ccccc3)nc2c1	COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)O)C[C@H]5CCCCCCC[C@H](NC(=O)OC(C)(C)C)C(=O)N4C3)cc(-c3ccccc3)nc2c1	O=C1NC2C[C@H]2CCCCCCCCC(=O)N2C[C@H](Oc3cc(-c4ccccc4)nc4ccccc34)C[C@@H]12	dev
C#Cc1cc(C#N)cc(Br)c1N	N#Cc1cc(Br)c2[nH]ccc2c1	c1ccc2[nH]ccc2c1	holdout
CCC=CCCC(O)C#CC(C)O	CCC=CCCC(O)CCC(C)O	CCC=CCCC(O)CCC(C)O	validation
C=C(c1csc2c1OCCN(C(=O)OC(C)(C)C)C2)C(F)(F)F	CC(c1csc2c1OCCN(C(=O)OC(C)(C)C)C2)C(F)(F)F	c1cc2c(s1)CNCCO2	validation
C=CCn1c(=O)n([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c2nc(N)[nH]c(=O)c21	CCCn1c(=O)n([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c2nc(N)[nH]c(=O)c21	O=c1[nH]cnc2c1[nH]c(=O)n2[C@H]1CCCO1	validation
